timestamp,URL,name,price,DISCOUNT,weight
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,CookieMan Choco Dipped Almond Fingers 80 g Combo,₹148,50% Off,80 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,CookieMan Brownie Brittle,₹258,7% Off,200 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Farmlite Oats & Almonds Biscuits Packet 150 g Combo,₹208,25% Off,150 g X 4
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia Pure Magic Chocolush 300 g Combo,₹264,22% Off,300 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,"Sunfeast Dark Fantasy Choco Chip, Biscuit Made With Deliciously Rich Chocolate 357 g Combo",₹162,49% Off,357 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle Happy Happy choco chip cookies 396 g Combo,₹160,46% Off,396 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Dark Fantasy Festive Collection Gift Pack 260 g Combo,₹256,5% Off,260 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Baked Creations Oats & Hazelnut 120 g Combo,₹230,11% Off,120 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Baked Creations Oats & Hazelnut 120 g Combo,₹218,16% Off,120 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,CookieMan Ragi Millet Jaggery Cookies,₹266,7% Off,200 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Tiffany Biscuit Sugar Free Chocolate,₹250,No Discount,162 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia Good Day Butter Cookies | Many Smiles Make a Good Day 600 g Combo,₹218,22% Off,600 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,"Kikibix Fig & Date Cookies, Healthy Cookies, No Maida, Jaggery Biscuits",₹169,15% Off,130 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,CookieMan Choc Chip Cookies,₹230,7% Off,200 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,"Kikibix Cranberry Oats Healthy Cookies, Jaggery Oats Biscuits, Digestive, 36% Oats, 25% dry fruits",₹169,15% Off,130 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,"Kikibix Cranberry Walnut Healthy Biscuits, Jaggery Oats Cookies, Digestive, No Maida, No Palm Oil",₹169,15% Off,130 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Anand Sweets Chocomika,₹288,10% Off,225 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Nova Nova Mini Waffle Cookies - Belgian Chocolate - Pack of 6 65 g Combo,₹216,10% Off,65 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Cadbury Chocobakes ChocoChip Cookies 167 g Combo,₹147,38% Off,167 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia Good Day Chunky Cookies 75 g Combo,₹114,15% Off,75 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Unibic Cashew Badam Cookies 270 g Combo,₹138,48% Off,270 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia NutriChoice Oats Cookies | Diabetic Friendly | Zero Added Sugar & 0% Maida 150 g Combo,₹204,9% Off,150 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Dark Fantasy Expressions Gift Pack,₹250,No Discount,300 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Karachi Bakery Pista Biscuits,₹235,No Discount,400 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Haldirams Cookie Heaven Kaju Pista Cookies 200 g Combo,₹204,7% Off,200 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Chips Ahoy! Mini Chocolate Cookies,₹220,No Discount,28 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Lal Almond Sticks Classic,₹205,6% Off,400 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Karachi Bakery 2 in 1 Fruit & Osmania Biscuits,₹235,No Discount,400 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Open Secret Zero Maida Chocolate Almond Cookies | Pack of 6 | Healthy Snacks | High Protein 75 g Combo,₹186,11% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,"Open Secret Zero Maida Assorted Chocolate Cookies | Pack of 6 | Healthy Snacks, High Protein Snack 75 g Combo",₹186,11% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Open Secret Chocolate Almond Cookies - Healthy Snack | Dry Fruit Cookies | Protein Packed 75 gms Combo,₹202,3% Off,75gms X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Farmlite Biscuit - Cookies - Oats & Raisins 150 g Combo,₹156,25% Off,150 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Farmlite Oats & Almonds Biscuits Packet 150 g Combo,₹156,25% Off,150 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Farmlite Biscuit - Cookies - Oats And Chocolate 150 g Combo,₹156,25% Off,150 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Dark Fantasy Vanilla Crème | Dark Crunchy Biscuit with Smooth Vanilla Crème 249 g Combo,₹96,52% Off,249 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Dark Fantasy Crème | Made With Real Chocolate 249 g Combo,₹88,56% Off,249 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,The Baker Dozen's Dark Chocolate Cookies (Small) 100 g Combo,₹182,8% Off,100 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,"Slurrp farm Choco Ragi Cookies - No Maida & no refined Sugar, 88 gm 1 pc Combo",₹180,9% Off,1 pc X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sugar Free D'Lite Yummy Berry Cookies | Zero Added Sugar | Made with Oats & Quinoa 75 g Combo,₹138,29% Off,75 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Nutrisum Oats Cookies - No Added Sugar - Mixed Nuts 70 g Combo,₹176,7% Off,70 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Haldirams Cookies Heaven - Coconut 180 g Combo,₹168,6% Off,180 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle Hide & Seek - Chocolate 200 g Combo,₹144,20% Off,200 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,CookieMan Sugar Free Ragi Millet Cookies,₹165,7% Off,150 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,McVitie's Tasties Butter Jeera Cookies,₹96,43% Off,464 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Nutrisum Oats Cookies - No Added Sugar - Chocolate Orange 70 g Combo,₹176,7% Off,70 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Haldirams Cookie Heaven Kaju Cookies 150 g Combo,₹152,5% Off,150 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,ITC Right Shift Jaggery Ragi 0% Maida Cookies | 0% Refined Sugar | With Nuts and Seeds 100 g Combo,₹136,15% Off,100 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Mcvitie's Tasties Coconut Biscuits,₹101,43% Off,572 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Cadbury Chocobakes Choc Filled Cookies 126 g Combo,₹118,21% Off,126 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Cadbury Chocobakes ChocoChip Cookies 167 g Combo,₹106,33% Off,167 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle 20-20 Gold Cashew Cookies,₹111,34% Off,600 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia NutriChoice Oats Cookies | Diabetic Friendly | Zero Added Sugar & 0% Maida 150 g Combo,₹142,5% Off,150 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia NutriChoice Ragi Cookies | Diabetic Friendly | Zero Added Sugar & 0% Maida 150 g Combo,₹130,13% Off,150 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle Hide and Seek Milano 125 g Combo,₹96,36% Off,125 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Waffle Mill Cookies Dark Chocolate,₹150,No Discount,70 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Mom's Magic Cashew & Almond Cookies Packet 197 g Combo,₹123,18% Off,197 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,CookieMan Choco Dipped Almond Fingers,₹80,46% Off,80 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,"Sunfeast Dark Fantasy - Vanilla Crã¨Me, Dark Crunchy Biscuit(300gms) & Haldirams Soya Sticks(200gms) Combo",₹92,36% Off,2 combo
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,"Sunfeast Dark Fantasy Choco Chip, Biscuit Made With Deliciously Rich Chocolate",₹90,43% Off,357 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Open Secret Zero Maida Jeera Millet Biscuit | Healthy Snacks with Zero Refined Sugar & No Palm Oil 40 g Combo,₹93,31% Off,40 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sunfeast Dark Fantasy Festive Collection Gift Pack,₹135,No Discount,260 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sugar Free D'Lite Yummy Berry Cookies | Zero Added Sugar | Made with Oats & Quinoa 75 g Combo,₹98,24% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sugar Free D'Lite Mocha Hazelnut Flavour Cookies | Zero Added Sugar | Made with Oats & Quinoa 75 g Combo,₹98,24% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Sugar Free D'Lite Choco Chip Cookies | Zero Added Sugar | Made with Oats & Quinoa 75 g Combo,₹98,24% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Cadbury Chocobakes ChocoChip Cookies 83 g Combo,₹108,10% Off,83 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Haldirams Cookie Heaven Jeera Cookies 150 g Combo,₹114,5% Off,150 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Unibic Sugar Free Multigrain Cookies 67 g Combo,₹106,11% Off,67 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,UNIBIC Sugar Free Butter Cookies | 0% Maida | Low GI 67.5 g Combo,₹106,11% Off,67.5 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Let's Try Ragi Kaju Pista Cookies,₹105,4% Off,100 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Let's Try Atta Jeera Cookies,₹105,4% Off,100 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Open Secret Zero Maida Jeera Millet Biscuit | Healthy Snacks with Zero Refined Sugar & No Palm Oil 40 g Combo,₹86,4% Off,40 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle Hide & Seek Cookies With Added Almonds 100 g Combo,₹81,10% Off,100 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,UNIBIC Choco Nut Cookies 67 g Combo,₹78,13% Off,67 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,UNIBIC Choco Chip Cookies 75 g Combo,₹78,13% Off,75 g X 3
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Nutrisum Oats Cookies - No Added Sugar - Chocolate Orange,₹95,No Discount,70 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Cadbury Chocobakes ChocoChip Cookies 83 g Combo,₹76,5% Off,83 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Haldirams Cookie Heaven Kaju Cookies,₹80,No Discount,150 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Dukes Creme 4 Fun Orange Flavoured Sandwich Biscuits 145 g Combo,₹76,5% Off,145 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Cadbury Bournvita Biscuit 116 g Combo,₹66,5% Off,116 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,"Mcvitie’s Hobnobs Cookies , 0% Maida & 38% Oats",₹64,14% Off,153.85 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Haldirams Cookie Heaven Jeera Cookies,₹60,No Discount,150 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle Hide & Seek Cookies With Added Almonds Combo,₹56,6% Off,100 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia Nutrichoice Oats Chocolate & Almond Biscuits 75 g Combo,₹44,12% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia Nutri Choice Oats Milk Almond Biscuit Combo,₹44,12% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia NutriChoice Oats Orange & Almond Biscuits | 0% Maida 75 g Combo,₹44,12% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle Milano Choco & Hazelnut Chocolate Chip Biscuits,₹40,No Discount,60 g
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Cadbury Chocobakes Choc Filled Cookies 57 g Combo,₹56,6% Off,57 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle Milano Choco & Hazelnut Chocolate Chip Biscuits 60 g Combo,₹74,7% Off,60 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle Hide & Seek Milano Cookies 75 g Combo,₹74,7% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia Good Day Chunkies Coconut Cookies 100 g Combo,₹64,20% Off,100 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Dukes Creme 4 Fun Chocolate Flavoured Sandwich Biscuits 145 g Combo,₹76,5% Off,145 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Parle Hide & Seek Choco Roll Choco Rolls 75 g Combo,₹76,5% Off,75 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia Good Day Pista Badam (100 gms) Combo,₹46,8% Off,100 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Britannia Good Day Cashew Cookies Family Pack,₹210,34% Off,1 kg
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Karachi Bakery 2 in 1 Fruit & Osmania Biscuits 400 g Combo,₹434,7% Off,400 g X 2
02-04-2025 00:41,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?,Karachi Bakery Fruit Biscuit,₹210,No Discount,400 g
